dataset,scenario,branch,part0_model,metric,part2_n_runs,part2_mean,part2_std,part0_value,delta_part2_minus_part0,part2_better
AirPassengers,S1,ChalML,Naive (Seasonal),smape,18,17.917062569495812,0.0,15.43044131251834,2.486621256977472,False
AirPassengers,S1,ChalML,Naive (Seasonal),mase,18,3.693491935357769,0.0,3.0747533355354806,0.6187385998222883,False
AirPassengers,S1,ChalML,Naive (Seasonal),r2,18,-0.7011490128783204,0.0,0.0727910062494688,-0.7739400191277892,False
AirPassengers,S1,ChalML,Auto-ARIMA,mae,18,77.79012400696496,0.0,28.5474087597444,49.24271524722056,False
AirPassengers,S1,ChalML,Auto-ARIMA,rmse,18,101.90508797688334,0.0,35.08281305366807,66.82227492321528,False
AirPassengers,S1,ChalML,Auto-ARIMA,smape,18,17.917062569495812,0.0,6.345217060526792,11.57184550896902,False
AirPassengers,S1,ChalML,Auto-ARIMA,mase,18,3.693491935357769,0.0,1.3554371506084386,2.33805478474933,False
AirPassengers,S1,ChalML,Auto-ARIMA,r2,18,-0.7011490128783204,0.0,0.7983772938713357,-1.4995263067496565,False
AirPassengers,S2,Base,Naive (Flat),mae,16,11.49637137855457,0.0,44.72413793103448,-33.227766552479906,True
AirPassengers,S2,Base,Naive (Flat),rmse,16,15.014304915841558,0.0,52.4913786024544,-37.47707368661284,True
AirPassengers,S2,Base,Naive (Flat),smape,16,2.595548758638514,0.0,10.092925118689587,-7.497376360051072,True
AirPassengers,S2,Base,Naive (Flat),mase,16,0.5458502028968018,0.0,2.123511755159488,-1.5776615522626862,True
AirPassengers,S2,Base,Naive (Flat),r2,16,0.9630715496203976,0.0,0.5486363519492873,0.4144351976711103,True
AirPassengers,S2,Base,Naive (Seasonal),mae,16,11.49637137855457,0.0,41.310344827586206,-29.81397344903164,True
AirPassengers,S2,Base,Naive (Seasonal),rmse,16,15.014304915841558,0.0,46.08163670464961,-31.06733178880805,True
AirPassengers,S2,Base,Naive (Seasonal),smape,16,2.595548758638514,0.0,9.694491822421494,-7.098943063782979,True
AirPassengers,S2,Base,Naive (Seasonal),mase,16,0.5458502028968018,0.0,1.9614241192606527,-1.415573916363851,True
AirPassengers,S2,Base,Naive (Seasonal),r2,16,0.9630715496203976,0.0,0.6521384622456794,0.3109330873747182,True
AirPassengers,S2,ChalDL,Naive (Flat),mae,18,342.18872576746446,139.34332394599315,44.72413793103448,297.46458783643,False
AirPassengers,S2,ChalDL,Naive (Flat),rmse,18,349.5932319878428,139.04507489766328,52.4913786024544,297.1018533853884,False
AirPassengers,S2,ChalDL,Naive (Flat),smape,18,141.45051285296054,60.96672581423777,10.092925118689587,131.35758773427096,False
AirPassengers,S2,ChalDL,Naive (Flat),mase,18,16.247194809450622,6.616051199434909,2.123511755159488,14.123683054291137,False
AirPassengers,S2,ChalDL,Naive (Flat),r2,18,-22.011730383553235,10.419435913432489,0.5486363519492873,-22.560366735502523,False
AirPassengers,S2,ChalDL,Naive (Seasonal),mae,18,342.18872576746446,139.34332394599315,41.310344827586206,300.87838093987824,False
AirPassengers,S2,ChalDL,Naive (Seasonal),rmse,18,349.5932319878428,139.04507489766328,46.08163670464961,303.5115952831932,False
AirPassengers,S2,ChalDL,Naive (Seasonal),smape,18,141.45051285296054,60.96672581423777,9.694491822421494,131.75602103053905,False
AirPassengers,S2,ChalDL,Naive (Seasonal),mase,18,16.247194809450622,6.616051199434909,1.9614241192606527,14.28577069018997,False
AirPassengers,S2,ChalDL,Naive (Seasonal),r2,18,-22.011730383553235,10.419435913432489,0.6521384622456794,-22.66386884579892,False
AirPassengers,S2,ChalML,Naive (Flat),mae,18,30.61127461397719,0.5527255652468518,44.72413793103448,-14.112863317057286,True
AirPassengers,S2,ChalML,Naive (Flat),rmse,18,36.756495018671,0.881197356234512,52.4913786024544,-15.734883583783391,True
AirPassengers,S2,ChalML,Naive (Flat),smape,18,7.027360035702447,0.0895059334373962,10.092925118689587,-3.06556508298714,True
AirPassengers,S2,ChalML,Naive (Flat),mase,18,1.4534299483521032,0.0262435295452482,2.123511755159488,-0.6700818068073848,True
AirPassengers,S2,ChalML,Naive (Flat),r2,18,0.7785608102955472,0.0110914837527395,0.5486363519492873,0.2299244583462599,True
AirPassengers,S2,ChalML,Naive (Seasonal),mae,18,30.61127461397719,0.5527255652468518,41.310344827586206,-10.699070213609016,True
AirPassengers,S2,ChalML,Naive (Seasonal),rmse,18,36.756495018671,0.881197356234512,46.08163670464961,-9.325141685978608,True
AirPassengers,S2,ChalML,Naive (Seasonal),smape,18,7.027360035702447,0.0895059334373962,9.694491822421494,-2.6671317867190467,True
AirPassengers,S2,ChalML,Naive (Seasonal),mase,18,1.4534299483521032,0.0262435295452482,1.9614241192606527,-0.5079941709085496,True
AirPassengers,S2,ChalML,Naive (Seasonal),r2,18,0.7785608102955472,0.0110914837527395,0.6521384622456794,0.1264223480498678,True
AirPassengers,S3,Base,Naive (Flat),mae,12,28.76367428597824,34.327076742262705,44.72413793103448,-15.96046364505624,True
AirPassengers,S3,Base,Naive (Flat),rmse,12,36.13587499552447,41.89125888506999,52.4913786024544,-16.35550360692993,True
AirPassengers,S3,Base,Naive (Flat),smape,12,6.600950393238839,7.850041126304343,10.092925118689587,-3.4919747254507483,True
AirPassengers,S3,Base,Naive (Flat),mase,12,1.365705484632036,1.6298570381582458,2.123511755159488,-0.757806270527452,True
AirPassengers,S3,Base,Naive (Flat),r2,12,0.5225744843256835,0.9922968549939254,0.5486363519492873,-0.0260618676236037,False
AirPassengers,S3,Base,Naive (Seasonal),mae,12,28.76367428597824,34.327076742262705,41.310344827586206,-12.54667054160797,True
AirPassengers,S3,Base,Naive (Seasonal),rmse,12,36.13587499552447,41.89125888506999,46.08163670464961,-9.945761709125144,True
AirPassengers,S3,Base,Naive (Seasonal),smape,12,6.600950393238839,7.850041126304343,9.694491822421494,-3.093541429182655,True
AirPassengers,S3,Base,Naive (Seasonal),mase,12,1.365705484632036,1.6298570381582458,1.9614241192606527,-0.5957186346286167,True
AirPassengers,S3,Base,Naive (Seasonal),r2,12,0.5225744843256835,0.9922968549939254,0.6521384622456794,-0.1295639779199958,False
AirPassengers,S3,ChalDL,Naive (Flat),mae,12,42.68664987810133,9.03585327917478,44.72413793103448,-2.037488052933149,True
AirPassengers,S3,ChalDL,Naive (Flat),rmse,12,52.13330715353192,11.378095979376107,52.4913786024544,-0.3580714489224732,True
AirPassengers,S3,ChalDL,Naive (Flat),smape,12,9.828660690344648,1.786366272402394,10.092925118689587,-0.2642644283449407,True
AirPassengers,S3,ChalDL,Naive (Flat),mase,12,2.0267713811343406,0.4290242706480319,2.123511755159488,-0.0967403740251473,True
AirPassengers,S3,ChalDL,Naive (Flat),r2,12,0.5353331055888455,0.202190694778738,0.5486363519492873,-0.0133032463604417,False
AirPassengers,S3,ChalDL,Naive (Seasonal),mae,12,42.68664987810133,9.03585327917478,41.310344827586206,1.3763050505151213,False
AirPassengers,S3,ChalDL,Naive (Seasonal),rmse,12,52.13330715353192,11.378095979376107,46.08163670464961,6.051670448882312,False
AirPassengers,S3,ChalDL,Naive (Seasonal),smape,12,9.828660690344648,1.786366272402394,9.694491822421494,0.1341688679231527,False
AirPassengers,S3,ChalDL,Naive (Seasonal),mase,12,2.0267713811343406,0.4290242706480319,1.9614241192606527,0.0653472618736878,False
AirPassengers,S3,ChalDL,Naive (Seasonal),r2,12,0.5353331055888455,0.202190694778738,0.6521384622456794,-0.1168053566568338,False
AirPassengers,S3,ChalML,Naive (Flat),mae,15,36.59319642679006,27.27668227923602,44.72413793103448,-8.130941504244419,True
AirPassengers,S3,ChalML,Naive (Flat),rmse,15,47.341515032635925,33.80968793572164,52.4913786024544,-5.149863569818471,True
AirPassengers,S3,ChalML,Naive (Flat),smape,15,8.330269232958749,6.536560424951884,10.092925118689587,-1.7626558857308383,True
AirPassengers,S3,ChalML,Naive (Flat),mase,15,1.737452891567708,1.2951027821045007,2.123511755159488,-0.3860588635917799,True
AirPassengers,S3,ChalML,Naive (Flat),r2,15,0.4580861351777772,0.9151921791863924,0.5486363519492873,-0.0905502167715101,False
AirPassengers,S3,ChalML,Naive (Seasonal),mae,15,36.59319642679006,27.27668227923602,41.310344827586206,-4.717148400796148,True
AirPassengers,S3,ChalML,Naive (Seasonal),rmse,15,47.341515032635925,33.80968793572164,46.08163670464961,1.2598783279863142,False
AirPassengers,S3,ChalML,Naive (Seasonal),smape,15,8.330269232958749,6.536560424951884,9.694491822421494,-1.364222589462745,True
AirPassengers,S3,ChalML,Naive (Seasonal),mase,15,1.737452891567708,1.2951027821045007,1.9614241192606527,-0.2239712276929446,True
AirPassengers,S3,ChalML,Naive (Seasonal),r2,15,0.4580861351777772,0.9151921791863924,0.6521384622456794,-0.1940523270679022,False
AirPassengers,S4,Base,Naive (Flat),mae,16,22.0460706947815,16.760128274495052,107.6206896551724,-85.5746189603909,True
AirPassengers,S4,Base,Naive (Flat),rmse,16,25.729277673153888,21.106656861323167,122.4377392800112,-96.70846160685733,True
AirPassengers,S4,Base,Naive (Flat),smape,16,5.058595786422623,3.617784720408999,22.80168846507648,-17.74309267865386,True
AirPassengers,S4,Base,Naive (Flat),mase,16,1.0467522112474346,0.7957745203217141,5.109853652931967,-4.063101441684533,True
AirPassengers,S4,Base,Naive (Flat),r2,16,0.82313943881809,0.4333427510183554,-1.455733445840921,2.278872884659011,True
AirPassengers,S4,Base,Naive (Seasonal),mae,16,22.0460706947815,16.760128274495052,41.310344827586206,-19.264274132804708,True
AirPassengers,S4,Base,Naive (Seasonal),rmse,16,25.729277673153888,21.106656861323167,46.08163670464961,-20.352359031495723,True
AirPassengers,S4,Base,Naive (Seasonal),smape,16,5.058595786422623,3.617784720408999,9.694491822421494,-4.63589603599887,True
AirPassengers,S4,Base,Naive (Seasonal),mase,16,1.0467522112474346,0.7957745203217141,1.9614241192606527,-0.9146719080132182,True
AirPassengers,S4,Base,Naive (Seasonal),r2,16,0.82313943881809,0.4333427510183554,0.6521384622456794,0.1710009765724106,True
AirPassengers,S4,Base,Auto-ARIMA,mae,16,22.0460706947815,16.760128274495052,22.325147804934456,-0.2790771101529579,True
AirPassengers,S4,Base,Auto-ARIMA,rmse,16,25.729277673153888,21.106656861323167,25.08926573557569,0.6400119375781976,False
AirPassengers,S4,Base,Auto-ARIMA,smape,16,5.058595786422623,3.617784720408999,5.08441107259482,-0.0258152861721967,True
AirPassengers,S4,Base,Auto-ARIMA,mase,16,1.0467522112474346,0.7957745203217141,1.0600028528790204,-0.0132506416315858,True
AirPassengers,S4,Base,Auto-ARIMA,r2,16,0.82313943881809,0.4333427510183554,0.8968838893690791,-0.0737444505509891,False
AirPassengers,S4,ChalDL,Naive (Flat),mae,16,267.8344557147825,179.78404028520885,107.6206896551724,160.21376605961012,False
AirPassengers,S4,ChalDL,Naive (Flat),rmse,16,280.5080948945198,173.27329374771983,122.4377392800112,158.07035561450857,False
AirPassengers,S4,ChalDL,Naive (Flat),smape,16,109.8079677841594,85.62742801712501,22.80168846507648,87.0062793190829,False
AirPassengers,S4,ChalDL,Naive (Flat),mase,16,12.716837963967182,8.536185169726702,5.109853652931967,7.606984311035214,False
AirPassengers,S4,ChalDL,Naive (Flat),r2,16,-16.500552929889274,14.6870574676023,-1.455733445840921,-15.044819484048354,False
AirPassengers,S4,ChalDL,Naive (Seasonal),mae,16,267.8344557147825,179.78404028520885,41.310344827586206,226.5241108871963,False
AirPassengers,S4,ChalDL,Naive (Seasonal),rmse,16,280.5080948945198,173.27329374771983,46.08163670464961,234.42645818987015,False
AirPassengers,S4,ChalDL,Naive (Seasonal),smape,16,109.8079677841594,85.62742801712501,9.694491822421494,100.11347596173788,False
AirPassengers,S4,ChalDL,Naive (Seasonal),mase,16,12.716837963967182,8.536185169726702,1.9614241192606527,10.75541384470653,False
AirPassengers,S4,ChalDL,Naive (Seasonal),r2,16,-16.500552929889274,14.6870574676023,0.6521384622456794,-17.152691392134955,False
AirPassengers,S4,ChalDL,Auto-ARIMA,mae,16,267.8344557147825,179.78404028520885,22.325147804934456,245.50930790984805,False
AirPassengers,S4,ChalDL,Auto-ARIMA,rmse,16,280.5080948945198,173.27329374771983,25.08926573557569,255.4188291589441,False
AirPassengers,S4,ChalDL,Auto-ARIMA,smape,16,109.8079677841594,85.62742801712501,5.08441107259482,104.72355671156456,False
AirPassengers,S4,ChalDL,Auto-ARIMA,mase,16,12.716837963967182,8.536185169726702,1.0600028528790204,11.656835111088162,False
AirPassengers,S4,ChalDL,Auto-ARIMA,r2,16,-16.500552929889274,14.6870574676023,0.8968838893690791,-17.397436819258353,False
AirPassengers,S4,ChalML,Naive (Flat),mae,16,66.49609085581122,10.198880907129931,107.6206896551724,-41.12459879936118,True
AirPassengers,S4,ChalML,Naive (Flat),rmse,16,88.60216073504999,10.4510716889407,122.4377392800112,-33.83557854496121,True
AirPassengers,S4,ChalML,Naive (Flat),smape,16,14.890664177631283,2.26856637683742,22.80168846507648,-7.911024287445196,True
AirPassengers,S4,ChalML,Naive (Flat),mase,16,3.1572487953196493,0.4842450743077103,5.109853652931967,-1.952604857612318,True
AirPassengers,S4,ChalML,Naive (Flat),r2,16,-0.3027691698353169,0.3296504856910033,-1.455733445840921,1.152964276005604,True
AirPassengers,S4,ChalML,Naive (Seasonal),mae,16,66.49609085581122,10.198880907129931,41.310344827586206,25.18574602822501,False
AirPassengers,S4,ChalML,Naive (Seasonal),rmse,16,88.60216073504999,10.4510716889407,46.08163670464961,42.52052403040038,False
AirPassengers,S4,ChalML,Naive (Seasonal),smape,16,14.890664177631283,2.26856637683742,9.694491822421494,5.196172355209791,False
AirPassengers,S4,ChalML,Naive (Seasonal),mase,16,3.1572487953196493,0.4842450743077103,1.9614241192606527,1.1958246760589966,False
AirPassengers,S4,ChalML,Naive (Seasonal),r2,16,-0.3027691698353169,0.3296504856910033,0.6521384622456794,-0.9549076320809964,False
AirPassengers,S4,ChalML,Auto-ARIMA,mae,16,66.49609085581122,10.198880907129931,22.325147804934456,44.17094305087676,False
AirPassengers,S4,ChalML,Auto-ARIMA,rmse,16,88.60216073504999,10.4510716889407,25.08926573557569,63.5128949994743,False
AirPassengers,S4,ChalML,Auto-ARIMA,smape,16,14.890664177631283,2.26856637683742,5.08441107259482,9.806253105036465,False
AirPassengers,S4,ChalML,Auto-ARIMA,mase,16,3.1572487953196493,0.4842450743077103,1.0600028528790204,2.0972459424406287,False
AirPassengers,S4,ChalML,Auto-ARIMA,r2,16,-0.3027691698353169,0.3296504856910033,0.8968838893690791,-1.199653059204396,False
ETTh1,S1,Base,Naive (Flat),mae,4,9.095253408828013,0.2048522640630218,4.247947549197187,4.847305859630824,False
ETTh1,S1,Base,Naive (Flat),rmse,4,10.98425563617522,0.2321777028333101,5.116656022307689,5.867599613867531,False
ETTh1,S1,Base,Naive (Flat),smape,4,147.05261657335444,2.055877257181156,66.30654366612883,80.74607290722561,False
ETTh1,S1,Base,Naive (Flat),mase,4,13.869537303256635,0.3123833927838612,6.477781799755251,7.391755503501386,False
ETTh1,S1,Base,Naive (Flat),r2,4,-9.164120544786169,0.4340802265029129,-1.204730366164937,-7.959390178621231,False
ETTh1,S1,Base,Naive (Seasonal),mae,4,9.095253408828013,0.2048522640630218,5.119685739066015,3.975567669761996,False
ETTh1,S1,Base,Naive (Seasonal),rmse,4,10.98425563617522,0.2321777028333101,6.039597566626374,4.944658069548846,False
ETTh1,S1,Base,Naive (Seasonal),smape,4,147.05261657335444,2.055877257181156,90.2045398611263,56.848076712228135,False
ETTh1,S1,Base,Naive (Seasonal),mase,4,13.869537303256635,0.3123833927838612,7.80711313331917,6.062424169937467,False
ETTh1,S1,Base,Naive (Seasonal),r2,4,-9.164120544786169,0.4340802265029129,-2.071843198441824,-7.0922773463443445,False
ETTh1,S1,Base,Auto-ARIMA,mae,4,9.095253408828013,0.2048522640630218,4.247947549197187,4.847305859630824,False
ETTh1,S1,Base,Auto-ARIMA,rmse,4,10.98425563617522,0.2321777028333101,5.116656022307689,5.867599613867531,False
ETTh1,S1,Base,Auto-ARIMA,smape,4,147.05261657335444,2.055877257181156,66.30654366612883,80.74607290722561,False
ETTh1,S1,Base,Auto-ARIMA,mase,4,13.869537303256635,0.3123833927838612,6.477781799755251,7.391755503501386,False
ETTh1,S1,Base,Auto-ARIMA,r2,4,-9.164120544786169,0.4340802265029129,-1.204730366164937,-7.959390178621231,False
ETTh1,S1,ChalDL,Naive (Flat),mae,1,4.216402630236336,,4.247947549197187,-0.0315449189608507,True
ETTh1,S1,ChalDL,Naive (Flat),rmse,1,5.475047915968697,,5.116656022307689,0.3583918936610084,False
ETTh1,S1,ChalDL,Naive (Flat),smape,1,49.66757227245646,,66.30654366612883,-16.63897139367237,True
ETTh1,S1,ChalDL,Naive (Flat),mase,1,6.429678309880953,,6.477781799755251,-0.0481034898742978,True
ETTh1,S1,ChalDL,Naive (Flat),r2,1,-1.52440417180081,,-1.204730366164937,-0.319673805635873,False
ETTh1,S1,ChalDL,Naive (Seasonal),mae,1,4.216402630236336,,5.119685739066015,-0.9032831088296788,True
ETTh1,S1,ChalDL,Naive (Seasonal),rmse,1,5.475047915968697,,6.039597566626374,-0.5645496506576766,True
ETTh1,S1,ChalDL,Naive (Seasonal),smape,1,49.66757227245646,,90.2045398611263,-40.536967588669846,True
ETTh1,S1,ChalDL,Naive (Seasonal),mase,1,6.429678309880953,,7.80711313331917,-1.3774348234382172,True
ETTh1,S1,ChalDL,Naive (Seasonal),r2,1,-1.52440417180081,,-2.071843198441824,0.5474390266410143,True
ETTh1,S1,ChalDL,Auto-ARIMA,mae,1,4.216402630236336,,4.247947549197187,-0.0315449189608507,True
ETTh1,S1,ChalDL,Auto-ARIMA,rmse,1,5.475047915968697,,5.116656022307689,0.3583918936610084,False
ETTh1,S1,ChalDL,Auto-ARIMA,smape,1,49.66757227245646,,66.30654366612883,-16.63897139367237,True
ETTh1,S1,ChalDL,Auto-ARIMA,mase,1,6.429678309880953,,6.477781799755251,-0.0481034898742978,True
ETTh1,S1,ChalDL,Auto-ARIMA,r2,1,-1.52440417180081,,-1.204730366164937,-0.319673805635873,False
ETTh1,S2,ChalML,Naive (Flat),mae,2,1.054849022511768,0.8156327140430166,0.4480861066171067,0.6067629158946612,False
ETTh1,S2,ChalML,Naive (Flat),rmse,2,1.4249428386296694,1.0471224101992722,0.6541843541173432,0.7707584845123262,False
ETTh1,S2,ChalML,Naive (Flat),smape,2,18.43526371897651,11.806974636692088,9.45681506947285,8.978448649503662,False
ETTh1,S2,ChalML,Naive (Flat),mase,2,1.6085607744398165,1.243774949931138,0.6832956369049432,0.9252651375348732,False
ETTh1,S2,ChalML,Naive (Flat),r2,2,0.7828384268858206,0.2513089372275239,0.9639601191392212,-0.1811216922534005,False
ETTh1,S2,ChalML,Naive (Seasonal),mae,2,1.054849022511768,0.8156327140430166,1.713828071769518,-0.6589790492577501,True
ETTh1,S2,ChalML,Naive (Seasonal),rmse,2,1.4249428386296694,1.0471224101992722,2.23652009743072,-0.8115772588010506,True
ETTh1,S2,ChalML,Naive (Seasonal),smape,2,18.43526371897651,11.806974636692088,30.49761664828341,-12.0623529293069,True
ETTh1,S2,ChalML,Naive (Seasonal),mase,2,1.6085607744398165,1.243774949931138,2.613451358013197,-1.0048905835733803,True
ETTh1,S2,ChalML,Naive (Seasonal),r2,2,0.7828384268858206,0.2513089372275239,0.5787609246942689,0.2040775021915517,True
ETTh1,S4,ChalML,Naive (Flat),mae,1,2.657572520882738,,2.8371730612764066,-0.1796005403936686,True
ETTh1,S4,ChalML,Naive (Flat),rmse,1,3.6015630375540404,,3.779273522429892,-0.1777104848758517,True
ETTh1,S4,ChalML,Naive (Flat),smape,1,41.72121235840216,,42.0994286723286,-0.3782163139264369,True
ETTh1,S4,ChalML,Naive (Flat),mase,1,4.052586503935848,,4.326463028613792,-0.2738765246779433,True
ETTh1,S4,ChalML,Naive (Flat),r2,1,-0.0923582214006033,,-0.2028173673079605,0.1104591459073571,True
ETTh1,S4,ChalML,Naive (Seasonal),mae,1,2.657572520882738,,2.6283685383208955,0.0292039825618424,False
ETTh1,S4,ChalML,Naive (Seasonal),rmse,1,3.6015630375540404,,3.495040078460196,0.1065229590938443,False
ETTh1,S4,ChalML,Naive (Seasonal),smape,1,41.72121235840216,,39.86983801257609,1.8513743458260732,False
ETTh1,S4,ChalML,Naive (Seasonal),mase,1,4.052586503935848,,4.008052755689539,0.0445337482463097,False
ETTh1,S4,ChalML,Naive (Seasonal),r2,1,-0.0923582214006033,,-0.0286967341555399,-0.0636614872450634,False
ETTh1,S4,ChalML,Auto-ARIMA,mae,1,2.657572520882738,,2.851501145928767,-0.1939286250460292,True
ETTh1,S4,ChalML,Auto-ARIMA,rmse,1,3.6015630375540404,,3.793769486803528,-0.1922064492494875,True
ETTh1,S4,ChalML,Auto-ARIMA,smape,1,41.72121235840216,,42.17991180599452,-0.4586994475923589,True
ETTh1,S4,ChalML,Auto-ARIMA,mase,1,4.052586503935848,,4.348312216936268,-0.2957257130004196,True
ETTh1,S4,ChalML,Auto-ARIMA,r2,1,-0.0923582214006033,,-0.2120622323747536,0.1197040109741503,True
ILINet,S1,Base,Naive (Flat),mae,9,0.8384738287770015,0.0548547734300283,1.141756724137931,-0.3032828953609294,True
ILINet,S1,Base,Naive (Flat),rmse,9,1.2369934582484192,0.0430106398149033,1.8371106842512896,-0.6001172260028704,True
ILINet,S1,Base,Naive (Flat),smape,9,36.87809563164859,4.817288169786939,50.61682338855105,-13.738727756902456,True
ILINet,S1,Base,Naive (Flat),mase,9,3.722178472182281,0.2435129753012139,5.068521107276973,-1.346342635094692,True
ILINet,S1,Base,Naive (Flat),r2,9,0.342305876384028,0.0455217245734543,-0.449083263165521,0.7913891395495489,True
ILINet,S1,Base,Naive (Seasonal),mae,9,0.8384738287770015,0.0548547734300283,0.8150777471264369,0.0233960816505646,False
ILINet,S1,Base,Naive (Seasonal),rmse,9,1.2369934582484192,0.0430106398149033,1.2118336420180706,0.0251598162303485,False
ILINet,S1,Base,Naive (Seasonal),smape,9,36.87809563164859,4.817288169786939,35.49020960869342,1.387886022955172,False
ILINet,S1,Base,Naive (Seasonal),mase,9,3.722178472182281,0.2435129753012139,3.618317876342133,0.1038605958401479,False
ILINet,S1,Base,Naive (Seasonal),r2,9,0.342305876384028,0.0455217245734543,0.3694657176376653,-0.0271598412536372,False
ILINet,S1,Base,Auto-ARIMA,mae,9,0.8384738287770015,0.0548547734300283,0.997451075510474,-0.1589772467334724,True
ILINet,S1,Base,Auto-ARIMA,rmse,9,1.2369934582484192,0.0430106398149033,1.5720976211960616,-0.3351041629476423,True
ILINet,S1,Base,Auto-ARIMA,smape,9,36.87809563164859,4.817288169786939,42.785161369000974,-5.907065737352383,True
ILINet,S1,Base,Auto-ARIMA,mase,9,3.722178472182281,0.2435129753012139,4.42791509156044,-0.7057366193781589,True
ILINet,S1,Base,Auto-ARIMA,r2,9,0.342305876384028,0.0455217245734543,-0.0611620636061041,0.4034679399901321,True
