dataset,scenario,branch,llm_version,n_successful_runs,mase_mean,mase_std,mase_variance,mase_cv,mase_ci95_low,mase_ci95_high,rmse_mean,rmse_std
AirPassengers,S4,Base,Gemini31Pro,3,0.6069874516482662,0.0,0.0,0.0,0.6069874516482662,0.6069874516482662,20.45261345782309,0.0
AirPassengers,S4,Base,Grok43,3,0.6069874516482662,0.0,0.0,0.0,0.6069874516482662,0.6069874516482662,20.45261345782309,0.0
AirPassengers,S4,Base,KimiK26,1,2.885922385341982,,,,2.885922385341982,2.885922385341982,104.87924090311576,
AirPassengers,S4,ChalDL,ClaudeOpus47,3,2.1309694685953677,0.11182168431082776,0.012504089082110424,0.052474559564917284,1.8531890056108427,2.4087499315798926,82.28635288398398,4.563619647773276
AirPassengers,S4,ChalDL,DeepSeekV4Pro,3,10.236142829009664,7.047447944103057,49.66652252484241,0.6884866752865435,-7.27068838031712,27.74297403833645,312.3730835518414,200.1318118785885
AirPassengers,S4,ChalDL,GPT55,3,14.32837391414102,0.0,0.0,0.0,14.32837391414102,14.32837391414102,428.5947945559551,0.0
AirPassengers,S4,ChalDL,Gemini31Pro,2,8.213412373739121,8.647861543826236,74.78550928118871,1.0528950879753933,-69.48454091401557,85.9113656614938,254.93778061598297,245.5881043151222
AirPassengers,S4,ChalDL,Grok43,3,14.304988796637438,0.0,0.0,0.0,14.304988796637438,14.304988796637438,427.91923901335196,6.961868572213853e-14
AirPassengers,S4,ChalDL,KimiK26,2,3.1227039945373853,0.4707929341816067,0.22164598687532666,0.15076450890163626,-1.1072026965985167,7.352610685673287,112.36677353247656,11.92949971819408
AirPassengers,S4,ChalML,ClaudeOpus47,3,2.1279221341715417,0.0865489299440836,0.00749071727446589,0.04067297790376125,1.9129226733884706,2.3429215949546127,84.97325839308913,4.018369940086168
AirPassengers,S4,ChalML,DeepSeekV4Pro,2,2.1029376101708968,0.10600035807344631,0.011236075911698834,0.05040585015968786,1.1505621785873925,3.0553130417544008,83.81325490978301,4.921477975474661
AirPassengers,S4,ChalML,GPT55,3,2.1778911821728326,0.0,0.0,0.0,2.1778911821728326,2.1778911821728326,87.29326535970138,0.0
AirPassengers,S4,ChalML,Gemini31Pro,3,2.0779530861702513,0.0865489299440836,0.00749071727446589,0.04165105098864222,1.8629536253871801,2.2929525469533223,82.65325142647688,4.018369940086168
AirPassengers,S4,ChalML,Grok43,2,2.0202757323467404,0.01090119063670276,0.00011883595729773591,0.005395892482478123,1.9223324203985839,2.118219044294897,80.6437740264727,0.43915512461497896
AirPassengers,S4,ChalML,KimiK26,3,2.9230416145062783,0.23077584505231835,0.05325749065961165,0.07895058486579158,2.3497626348578677,3.496320594154689,107.98706278349543,7.024712058434741
ETTh1,S1,Base,DeepSeekV4Pro,1,3.9934053271101626,,,,3.9934053271101626,3.9934053271101626,10.868166784758564,
ETTh1,S1,ChalDL,Gemini31Pro,1,1.872359404508121,,,,1.872359404508121,1.872359404508121,5.475047915968697,
ETTh1,S2,ChalML,DeepSeekV4Pro,2,0.4684221742659815,0.36219443840858373,0.13118481121410935,0.773222230514905,-2.7857657442079526,3.7226100927399157,1.4249428386296694,1.0471224101992722
ETTh1,S4,ChalML,DeepSeekV4Pro,1,1.1801365616637616,,,,1.1801365616637616,1.1801365616637616,3.6015630375540404,
ILINet,S1,Base,ClaudeOpus47,3,1.1865551278087065,0.09544001757155578,0.009108796954058874,0.08043454141722978,0.9494689809520287,1.4236412746653844,1.2227350805067887,0.0666578245180516
ILINet,S1,Base,GPT55,3,1.2767153687557873,0.0,0.0,0.0,1.2767153687557873,1.2767153687557873,1.245265652113518,0.0
ILINet,S1,Base,Gemini31Pro,3,1.2419610822329232,0.10393944908605705,0.010803409076313046,0.0836897794729479,0.9837611770228952,1.5001609874429511,1.242979642124951,0.04995045137751385
ILINet,S1,ChalDL,ClaudeOpus47,3,1.8177484544651474,0.29652909544853523,0.08792950444752651,0.16312988451187305,1.0811293458393565,2.5543675630909384,1.6334120630396007,0.21237054114242274
ILINet,S1,ChalDL,GPT55,3,1.820283128273121,0.0,0.0,0.0,1.820283128273121,1.820283128273121,1.886958580790579,0.0
ILINet,S1,ChalDL,Gemini31Pro,2,2.00671867417757,0.6901377448854253,0.4762901069155404,0.34391355089585246,-4.193922951786647,8.207360300141787,1.953997256325724,0.47941220239081256
ILINet,S1,ChalML,ClaudeOpus47,3,1.323613092768823,0.05991798371224861,0.003590164772141289,0.045268503341039136,1.1747685698190287,1.4724576157186173,1.3145863281685144,0.039700255465754994
ILINet,S1,ChalML,GPT55,3,1.3195359404010345,0.0,0.0,0.0,1.3195359404010345,1.3195359404010345,1.30517881793554,0.0
ILINet,S1,ChalML,Gemini31Pro,3,1.3828101151557706,0.042529206981118506,0.0018087334464428192,0.03075563775170077,1.277161708244448,1.4884585220670932,1.3692930310498206,0.04350599169885075
ILINet,S1,ChalML,KimiK26,2,1.3927166098971167,0.01683652536079029,0.00028346858622453467,0.01208898152082357,1.2414464312082953,1.543986788585938,1.3920315451886716,0.026512553748717086
ILINet,S2,ChalDL,ClaudeOpus47,2,0.3007601841559058,0.0012212248392671956,1.4913901080431878e-06,0.004060460471836081,0.28978791430232925,0.3117324540094823,0.3354424762837424,0.0002020338022275314
ILINet,S2,ChalDL,DeepSeekV4Pro,1,0.3199464567920812,,,,0.3199464567920812,0.3199464567920812,0.3518070868293805,
ILINet,S2,ChalDL,Gemini31Pro,3,0.2716220359843067,0.0,0.0,0.0,0.2716220359843067,0.2716220359843067,0.3105038948704022,0.0
ILINet,S2,ChalDL,KimiK26,1,0.3117527328621839,,,,0.3117527328621839,0.3117527328621839,0.3485734805916985,
ILINet,S2,ChalML,ClaudeOpus47,3,0.3122742248309546,0.005391458084931387,2.906782028157201e-05,0.017265139599177547,0.29888110048102134,0.3256673491808879,0.38308042288781485,0.0009119376338776889
ILINet,S2,ChalML,DeepSeekV4Pro,1,0.3091614650542949,,,,0.3091614650542949,0.3091614650542949,0.3836069303262183,
ILINet,S2,ChalML,GPT55,3,0.3091496659683329,0.0,0.0,0.0,0.3091496659683329,0.3091496659683329,0.3836476393920145,0.0
ILINet,S2,ChalML,Gemini31Pro,2,0.311448182009705,0.0,0.0,0.0,0.311448182009705,0.311448182009705,0.3771523328692396,0.0
ILINet,S2,ChalML,KimiK26,1,0.3091496659683329,,,,0.3091496659683329,0.3091496659683329,0.3836476393920145,
ILINet,S3,ChalDL,ClaudeOpus47,1,0.3315011579796162,,,,0.3315011579796162,0.3315011579796162,0.3773046567503335,
ILINet,S3,ChalDL,GPT55,3,0.347244905358828,0.0,0.0,0.0,0.347244905358828,0.347244905358828,0.3642569207622824,0.0
ILINet,S3,ChalDL,Gemini31Pro,3,0.34258135205843515,6.798699777552591e-17,4.622231866529366e-33,1.984550453987617e-16,0.342581352058435,0.3425813520584353,0.33336937088108315,6.798699777552591e-17
ILINet,S3,ChalDL,KimiK26,3,0.5502953595321142,0.3734800551056112,0.1394873515616904,0.6786901772589191,-0.3774805299308288,1.4780712489950572,0.5838903519206111,0.37036950639833416
ILINet,S3,ChalML,ClaudeOpus47,2,0.3129236627814639,0.005320551050091614,2.8308263476630976e-05,0.017002712427686622,0.26512040820111527,0.3607269173618125,0.3870922514134549,0.00492898835079493
ILINet,S3,ChalML,DeepSeekV4Pro,1,0.3091614650542949,,,,0.3091614650542949,0.3091614650542949,0.3836069303262183,
ILINet,S3,ChalML,GPT55,3,0.3091496659683329,0.0,0.0,0.0,0.3091496659683329,0.3091496659683329,0.3836476393920145,0.0
ILINet,S3,ChalML,Gemini31Pro,3,2.294681972959233,0.0,0.0,0.0,2.294681972959233,2.294681972959233,2.165624040052125,0.0
ILINet,S3,ChalML,KimiK26,1,0.9397653337227712,,,,0.9397653337227712,0.9397653337227712,1.0117776512559895,
ILINet,S4,Base,ClaudeOpus47,2,1.2174933785195368,0.008381107261874078,7.024295893503843e-05,0.006883903772902194,1.1421921173658305,1.292794639673243,1.2769583452543471,0.050050508182367094
ILINet,S4,Base,GPT55,3,1.2225083776906551,0.0,0.0,0.0,1.2225083776906551,1.2225083776906551,1.2610187175754948,0.0
ILINet,S4,Base,Gemini31Pro,3,1.238321009785042,0.0,0.0,0.0,1.238321009785042,1.238321009785042,1.3237386233720103,0.0
ILINet,S4,Base,KimiK26,1,1.2484404402646372,,,,1.2484404402646372,1.2484404402646372,1.25275676388964,
ILINet,S4,ChalDL,ClaudeOpus47,3,1.4028550246598275,0.1241286809810989,0.015407929442107424,0.08848290008527314,1.094502287128675,1.71120776219098,1.373302119037936,0.05058969074648202
ILINet,S4,ChalDL,DeepSeekV4Pro,1,1.5297902470800413,,,,1.5297902470800413,1.5297902470800413,1.467299909137113,
ILINet,S4,ChalDL,GPT55,3,1.5563489874979004,0.07406880752130662,0.0054861882476283695,0.047591387353542736,1.3723518694721264,1.7403461055236744,1.4588363679933913,0.11249695914336214
ILINet,S4,ChalDL,Gemini31Pro,3,1.463057333327247,2.7194799110210365e-16,7.395570986446986e-32,1.858765100364499e-16,1.4630573333272463,1.4630573333272476,1.429691933428354,0.0
ILINet,S4,ChalDL,KimiK26,3,1.441031954799019,0.09368660674883098,0.0087771802841101,0.06501355257031581,1.208301521891209,1.6737623877068288,1.3926420404140167,0.08079865636928957
ILINet,S4,ChalML,ClaudeOpus47,3,1.2494656109614273,0.024896629646065444,0.0006198421677333448,0.01992582222963961,1.1876189543629212,1.3113122675599334,1.3051149542767035,0.02282199710781008
ILINet,S4,ChalML,DeepSeekV4Pro,1,1.2782137615000977,,,,1.2782137615000977,1.2782137615000977,1.331467524523388,
ILINet,S4,ChalML,GPT55,3,1.278213762617568,0.0,0.0,0.0,1.278213762617568,1.278213762617568,1.3314675266239815,0.0
ILINet,S4,ChalML,Gemini31Pro,3,1.3720892045408497,0.0,0.0,0.0,1.3720892045408497,1.3720892045408497,1.4102505839703925,0.0
ILINet,S4,ChalML,KimiK26,2,1.252005042164999,0.34675191380091325,0.12023688972459597,0.2769572822177305,-1.863437297470619,4.367447381800617,1.425917787822639,0.460688366669844
IceCreamHeater,S1,Base,ClaudeOpus47,3,3.71309089794905,0.048632744528667726,0.002365143840390661,0.013097644486842577,3.592280463240964,3.833901332657136,19.274241959539633,0.29089228870479017
IceCreamHeater,S1,Base,DeepSeekV4Pro,3,3.71309089794905,0.048632744528667726,0.002365143840390661,0.013097644486842577,3.592280463240964,3.833901332657136,19.274241959539633,0.29089228870479017
IceCreamHeater,S1,Base,GPT55,3,3.656934641658937,0.0,0.0,0.0,3.656934641658937,3.656934641658937,18.93834847716184,0.0
IceCreamHeater,S1,Base,Gemini31Pro,3,3.656934641658937,0.0,0.0,0.0,3.656934641658937,3.656934641658937,18.93834847716184,0.0
IceCreamHeater,S1,Base,Grok43,3,3.656934641658937,0.0,0.0,0.0,3.656934641658937,3.656934641658937,18.93834847716184,0.0
IceCreamHeater,S1,Base,KimiK26,3,5.5707429193899785,0.8345824763592442,0.6965279098459284,0.14981529186247833,3.4975251163256935,7.643960722454263,27.534996186791574,4.282356534673427
IceCreamHeater,S1,ChalDL,ClaudeOpus47,3,23.037498277153063,6.221672864758506,38.70921323607231,0.27006720911743765,7.582006083824277,38.49299047048185,121.1161217834552,39.39662026218263
IceCreamHeater,S1,ChalDL,DeepSeekV4Pro,2,3.2039073562748683,0.5603896522295717,0.3140365623259804,0.17490819487400153,-1.8309939081838174,8.238808620733554,17.518319816357838,0.3621097873732579
IceCreamHeater,S1,ChalDL,GPT55,3,10.846043467664193,12.161580568898051,147.90404193379865,1.12129188907973,-19.3649974576511,41.05708439297949,54.58669442775388,60.890143546487785
IceCreamHeater,S1,ChalDL,Gemini31Pro,3,55.94098047412776,44.64650406138664,1993.310324903414,0.7981001348740264,-54.967083961202654,166.84904490945817,330.0331329605344,267.0557479127017
IceCreamHeater,S1,ChalDL,Grok43,2,5.838197484047583,3.2247188094185386,10.398811399817717,0.5523483606421039,-23.134751510402687,34.811146478497854,28.458689383404433,14.008046935803499
IceCreamHeater,S1,ChalDL,KimiK26,3,7.934965656421802,3.200393043536811,10.242515633118812,0.40332790110398514,-0.015251395352884778,15.885182708196488,39.88195157124897,17.399099738555826
IceCreamHeater,S1,ChalML,ClaudeOpus47,3,3.057364653453623,0.21789247289022798,0.04747712974221873,0.07126806828360985,2.5160897444471786,3.5986395624600673,15.44141230651816,0.7941579983830181
IceCreamHeater,S1,ChalML,DeepSeekV4Pro,3,3.559827164895394,1.0881830716060343,1.1841423973299439,0.3056842428579003,0.8566305594640333,6.263023770326755,17.832052236987,4.934867820557981
IceCreamHeater,S1,ChalML,GPT55,3,2.9315643755760568,0.0,0.0,0.0,2.9315643755760568,2.9315643755760568,14.98290497237263,0.0
IceCreamHeater,S1,ChalML,Gemini31Pro,3,3.1161549125988715,0.31972018871993974,0.10222099907511387,0.1026008647475402,2.321925934601579,3.910383890596164,15.738729887165666,1.3091271540479557
IceCreamHeater,S1,ChalML,Grok43,3,3.233228945077404,0.2801922745857759,0.07850771073755083,0.08666020233808963,2.5371927492464,3.9292651409084076,16.298695652042518,1.1767712816825802
IceCreamHeater,S1,ChalML,KimiK26,2,7.116927450980392,0.6868673515992916,0.47178675869302483,0.09651178213214358,0.9456691429024353,13.288185759058349,34.10656640321882,2.351759451059967
IceCreamHeater,S2,Base,ClaudeOpus47,3,1.2878954111172831,0.0,0.0,0.0,1.2878954111172831,1.2878954111172831,6.346583221469086,0.0
IceCreamHeater,S2,Base,DeepSeekV4Pro,2,1.2811412436344378,4.4855163283155795e-06,2.0119856731585674e-11,3.501187984230942e-06,1.2811009428691698,1.2811815443997059,6.326890900475558,8.001829862904722e-05
IceCreamHeater,S2,Base,GPT55,3,1.2878954111172831,0.0,0.0,0.0,1.2878954111172831,1.2878954111172831,6.346583221469086,0.0
IceCreamHeater,S2,Base,Gemini31Pro,3,1.2811444153734508,0.0,0.0,0.0,1.2811444153734508,1.2811444153734508,6.326947481957138,0.0
IceCreamHeater,S2,Base,Grok43,2,1.2811444153734508,0.0,0.0,0.0,1.2811444153734508,1.2811444153734508,6.326947481957138,0.0
IceCreamHeater,S2,Base,KimiK26,2,4.890522875816993,1.2314287702428464,1.516416816181809,0.25179900012984363,-6.1734256602036925,15.954471411837678,24.14163239089803,5.559961421222824
IceCreamHeater,S2,ChalDL,ClaudeOpus47,3,6.696986566467743,4.425406436860919,19.58422213141005,0.6608056314491092,-4.296332453024888,17.690305585960374,31.344642018039394,19.22166081798284
IceCreamHeater,S2,ChalDL,DeepSeekV4Pro,3,9.275078251970335,0.0240743115051758,0.00057957247444824,0.0025955912016226513,9.215274346876644,9.334882157064026,42.504117593955534,0.20248073907418354
IceCreamHeater,S2,ChalDL,GPT55,3,9.186663319082822,0.0,0.0,0.0,9.186663319082822,9.186663319082822,42.20393700351854,0.0
IceCreamHeater,S2,ChalDL,Gemini31Pro,3,6.95218278973613,4.397772820035762,19.340405776645298,0.6325743946963568,-3.972490520089919,17.87685609956218,32.534999135112855,18.801233295091404
IceCreamHeater,S2,ChalDL,Grok43,3,9.261178941742267,0.0,0.0,0.0,9.261178941742267,9.261178941742267,42.38721528474534,0.0
IceCreamHeater,S2,ChalDL,KimiK26,3,4.048798909710457,2.27832583030849,5.1907685890508715,0.5627164700238029,-1.6108762049436098,9.708474024364524,20.45962488745921,10.48650068485009
IceCreamHeater,S2,ChalML,ClaudeOpus47,3,1.3828338124393638,0.016611512635898107,0.0002759423520526025,0.01201266015226722,1.3415685274518234,1.424099097426904,7.319900023334983,0.05575719446848238
IceCreamHeater,S2,ChalML,DeepSeekV4Pro,3,2.1333315174564267,1.314295756072475,1.7273733344301188,0.6160766600586819,-1.1315601345561617,5.398223169469015,11.588740703610876,7.388986874514402
IceCreamHeater,S2,ChalML,GPT55,3,1.3802699430835534,0.003868774168601098,1.4967413567635119e-05,0.0028029112623855095,1.370659375273205,1.3898805108939019,7.31818015537964,0.034313786702837586
IceCreamHeater,S2,ChalML,Gemini31Pro,3,1.9430052804011926,2.7194799110210365e-16,7.395570986446986e-32,1.3996255895195083e-16,1.943005280401192,1.9430052804011932,12.23267244268755,2.175583928816829e-15
IceCreamHeater,S2,ChalML,Grok43,3,1.373243132872764,3.1652565654034104e-08,1.0018849124829392e-15,2.3049498589385506e-08,1.373243054243432,1.3732432115020958,7.287708465116683,2.19940424341512e-07
IceCreamHeater,S2,ChalML,KimiK26,2,7.341957107843138,1.0118380302889256,1.0238161995389725,0.13781584602394598,-1.7490469067029064,16.43296112238918,34.83658896189152,2.2083745154378307
IceCreamHeater,S3,Base,ClaudeOpus47,1,1.2878954111172831,,,,1.2878954111172831,1.2878954111172831,6.346583221469086,
IceCreamHeater,S3,Base,DeepSeekV4Pro,2,1.2811444153734508,0.0,0.0,0.0,1.2811444153734508,1.2811444153734508,6.326947481957138,0.0
IceCreamHeater,S3,Base,Grok43,3,1.2811444153734508,0.0,0.0,0.0,1.2811444153734508,1.2811444153734508,6.326947481957138,0.0
IceCreamHeater,S3,Base,KimiK26,1,6.344678104575165,,,,6.344678104575165,6.344678104575165,30.387113516258825,
IceCreamHeater,S3,ChalDL,ClaudeOpus47,2,2.1924896296332865,0.15475236894082142,0.023948295692796107,0.07058294226308616,0.8020947589247827,3.58288450034179,11.496710638130416,0.7318308312964165
IceCreamHeater,S3,ChalDL,DeepSeekV4Pro,2,9.461059814945235,0.01596412034389011,0.000254853138354206,0.0016873501125817072,9.317627884349031,9.60449174554144,43.27146665132837,0.0314554098729877
IceCreamHeater,S3,ChalDL,GPT55,2,2.431403691316742,0.10022383436105887,0.010044816974032965,0.04122056518997141,1.5309282661447772,3.331879116488707,12.616715192612066,0.3560438857348359
IceCreamHeater,S3,ChalDL,Gemini31Pro,2,9.690908231532651,0.0,0.0,0.0,9.690908231532651,9.690908231532651,44.23774172546944,0.0
IceCreamHeater,S3,ChalDL,Grok43,3,9.542507895690944,0.1215202737250377,0.014767176926208086,0.012734626479052946,9.240634800992096,9.844380990389793,43.60190866615462,0.53381762676335
IceCreamHeater,S3,ChalDL,KimiK26,2,6.293541818623449,4.557790948253659,20.773458327982993,0.7242012652981082,-34.65658514606881,47.24366878331571,29.475721290165716,19.834355308245765
